"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\mia-sql\processor(_total)\% processor time","\\mia-sql\logicaldisk(_total)\disk reads/sec","\\mia-sql\logicaldisk(_total)\disk writes/sec","\\mia-sql\sqlserver:databases(_total)\log bytes flushed/sec"
"12/19/2017 15:57:59.664","35.766986979780022","0","256.07175682165314","181535.17775910426"
"12/19/2017 15:58:00.664","28.520319067069199","0","374.96520322914034","307171.49448531173"
"01/03/2018 08:00:43.885","99.99994297954305","0","103.38912505919029","215774.08865686401"
"01/03/2018 08:00:44.885","30.078962060351479","0","183.98772801854113","184307.7066759647"
"01/03/2018 08:00:45.901","27.304473571311604","0","18.709274709363726","181499.6586542064"
"01/03/2018 08:00:46.916","29.230504443979697","0","8.8608928432537599","181471.085429837"
"01/03/2018 08:00:47.916","25.002264931599061","0","6.0003144164754234","245772.87849883334"
"12/19/2017 15:57:56.664"," ","0","10.830668988762099","241976.83733437941"
"12/19/2017 15:57:57.679","24.615800272264345","0","8.8614704054457487","244497.81456447649"
"12/19/2017 15:57:58.679","25.782281626285396","0","82.000139400236975","245760.41779271024"
"12/19/2017 15:57:59.679","25.782007023528365","0","41.999189415644281","245755.2569235414"
"12/19/2017 15:58:00.695","30.380696357181037","0","321.98226064828322","302486.08706774499"
"01/03/2018 08:00:53.971","99.999941747138422","0","7.0001134018371101","184322.98603237374"
"01/03/2018 08:00:54.971","25.39352965234356","0","4.9998655036179533","184315.04192537221"
"01/03/2018 08:00:55.986","25.384027640340801","0","9.8459793451045297","241974.78838528891"
"01/03/2018 08:00:57.002","33.075051649444276","0","8.8618412365695107","181490.50852494358"
"01/03/2018 08:00:58.002","25.004117273961658","0","39.996588291018774","266729.24799514597"
"12/19/2017 15:57:56.727"," ","0","131.00399562186647","184325.62193146892"
"12/19/2017 15:57:57.742","27.307031586849241","0","7.8764189861079661","120981.79562661836"
"12/19/2017 15:57:58.758","33.462830706168148","0","171.31570560360873","120984.33278489334"
"12/19/2017 15:57:59.773","30.765706424144867","0","186.1207492335075","302520.07494462171"
"12/19/2017 15:58:00.789","26.537453808594037","0","24.615673035332058","120990.95610326414"
"01/03/2018 08:01:04.058","99.999942055807594","0","15.998707304449798","131573.36887179516"
"01/03/2018 08:01:05.074","26.53970792669821","0","7.8771898834038057","181490.45491362369"
"01/03/2018 08:01:06.090","26.918579604898763","0","16.737560079225766","301449.3644010016"
"01/03/2018 08:01:07.105","29.230288432236485","0","5.908320007609916","242004.78751170216"
"01/03/2018 08:01:08.105","27.344149607177158","0","195.98081347836046","234473.04508888579"
"12/19/2017 15:57:56.836"," ","0","40.997913206217802","184310.61858951379"
"12/19/2017 15:57:57.851","26.918126244515072","0","9.8467132606573671","241992.82509391548"
"12/19/2017 15:57:58.851","26.953748197765503","0","6.0001842056551142","122883.77253181674"
"12/19/2017 15:57:59.883","26.895135187131014","0","4.8486635143888934","178741.13179443218"
"12/19/2017 15:58:00.898","33.459777695549285","0","232.3695053227386","181484.52212325076"
"01/03/2018 08:01:14.171","99.999943289110377","0","129.98885995470187","184304.20512962039"
"01/03/2018 08:01:15.187","25.767130676542504","0","15.755282647801293","121000.57073511393"
"01/03/2018 08:01:16.187","25.782482010798624","0","10.000096000921609","110593.06169339226"
"01/03/2018 08:01:17.202","31.537187498184583","0","5.9073485545358047","241964.99679378656"
"01/03/2018 08:01:18.202","29.296919492156359","0","176.99753973419772","245756.58398348265"
"12/19/2017 15:57:56.914"," ","0","5.0004185350313826","122890.28591693124"
"12/19/2017 15:57:57.914","26.564541505746142","0","12.999225246175328","184309.01518269512"
"12/19/2017 15:57:58.929","25.76832684349063","0","9.8461955334309366","241980.1014295987"
"12/19/2017 15:57:59.929","25.783595238390468","0","7.9984395044526808","304580.5763295581"
"12/19/2017 15:58:00.945","25.382565586294014","0","6.8938661727244375","242033.79294410825"
"01/03/2018 08:01:24.230","99.999941440304852","0","36.99308969084575","245714.10060600677"
"01/03/2018 08:01:25.230","25.782734345313095","0","7.0010340527295876","184347.22808558823"
"01/03/2018 08:01:26.245","25.768234362890606","0","4.9231001904058225","181485.16541912025"
"01/03/2018 08:01:27.261","32.305599405116382","0","8.8619668899193069","241990.7758740632"
"01/03/2018 08:01:28.261","26.956085582925336","0","16.99780728286051","245728.30104916464"
"12/19/2017 15:57:56.992"," ","0","5.9080500628468826","241993.73057420828"
"12/19/2017 15:57:58.008","25.76916006620954","0","55.141474807977197","191073.08756318499"
"12/19/2017 15:57:59.008","29.296943632750725","0","275.9815920278117","184307.7066759647"
"12/19/2017 15:58:00.008","25.781583982872082","0","6.9999335006317445","307197.08162772452"
"12/19/2017 15:58:01.008","26.174601539743026","0","45.000049500054452","184320.20275222303"
"01/03/2018 08:01:34.315","99.999940207941975","0","5.9077254636653711","241980.43499173361"
"01/03/2018 08:01:35.315","26.562536718731643","0","8.9971775853914622","184262.19694881717"
"01/03/2018 08:01:36.330","25.767064892876125","0","8.8642842622315303","310636.03800374747"
"01/03/2018 08:01:37.330","29.298736513356051","0","6.9986429631294493","184284.26728057431"
"01/03/2018 08:01:38.346","26.538018004392981","0","32.497900931035318","181515.54847298271"
"12/19/2017 15:57:57.070"," ","0","274.37863903153453","119136.56241765006"
"12/19/2017 15:57:58.086","26.919040155719621","0","46.286101682096017","242027.07126365782"
"12/19/2017 15:57:59.086","25.392888056203088","0","12.000381612135266","184325.86156239768"
"12/19/2017 15:58:00.086","25.391592448457413","0","6.9995247322706797","307179.14253622183"
"12/19/2017 15:58:01.086","26.172017655964687","0","6.9992510801344254","122866.85324670259"
"01/03/2018 08:01:44.402","99.999939900214045","0.98472038913786442","16.740246615343697","189066.31471446998"
"01/03/2018 08:01:45.417","25.382029240545744","0","7.8778484453607689","192597.63879218008"
"01/03/2018 08:01:46.417","26.564695715598109","0","10.999793203887766","247803.34129718359"
"01/03/2018 08:01:47.433","28.843696767396288","0","4.9230614116465059","181483.73587893677"
"01/03/2018 08:01:48.433","26.955635421705036","0","9.9995270223718418","245748.37610181037"
"12/19/2017 15:57:57.148"," ","0","4.9232184693950094","181489.5256557776"
"12/19/2017 15:57:58.164","26.539254864858563","0","8.8611161816387032","181475.65939996066"
"12/19/2017 15:57:59.180","25.386488757697656","0","14.769214773035078","241978.81484140671"
"12/19/2017 15:58:00.195","24.997144506858305","0","8.8616937729468628","364487.37267715309"
"12/19/2017 15:58:01.211","26.15159207321036","0","9.8466124256174599","181492.76022898103"
"01/03/2018 08:01:54.529","99.999942058095741","0","62.027367459084331","241965.80677372325"
"01/03/2018 08:01:55.530","30.471433802655213","0.9999876001537582","166.99792922567761","184317.71446034071"
"01/03/2018 08:01:56.545","26.151272128032822","0","82.711633962420962","181492.95680896941"
"01/03/2018 08:01:57.545","29.687633593496177","0","7.9988305709705232","245724.07514021447"
"01/03/2018 08:01:58.545","27.344810765762816","0","16.001960240129417","245790.10928838784"
"12/19/2017 15:57:57.242"," ","0","4.9230318432530291","181482.64586967966"
"12/19/2017 15:57:58.242","26.564710402216896","0","10.000010000010001","197120.19712019712"
"12/19/2017 15:57:59.257","28.459523881730973","0","212.6857812761088","181491.86668894617"
"12/19/2017 15:58:00.273","28.848968030899158","0","146.69639713648635","302450.55839146714"
"01/03/2018 08:02:03.604","99.999941133951992","0","31.507292116609669","181482.00259167171"
"01/03/2018 08:02:04.620","25.381904337004347","0","5.9078470387507505","241985.41470723072"
"01/03/2018 08:02:05.620","25.390935897162827","0","11.000478520815655","184328.01826879469"
"01/03/2018 08:02:06.635","26.153598938817368","0","7.8768377647109791","297933.51161242806"
"01/03/2018 08:02:07.651","26.9251275164217","0","5.9078540192903253","319622.779582299"
"12/19/2017 16:02:56.336"," ","0","219.55213137369438","160298.65390914539"
"12/19/2017 16:02:57.352","27.307959364681267","0","143.772928581684","201675.99844882797"
"12/19/2017 16:02:58.368","26.538206067733505","0","6.8920742524511658","181478.16088739983"
"12/19/2017 16:02:59.383","25.384600691121364","0","5.9075375847387042","241972.7394708973"
"12/19/2017 16:03:00.383","26.174357924137958","0","5.9998122058779559","245752.30795276107"
"01/03/2018 08:02:13.725","99.999940812214646","0","34.463031506103398","241989.56065542778"
"01/03/2018 08:02:14.725","25.002872389987463","0","6.9997417095309187","150010.46461385576"
"01/03/2018 08:02:15.741","25.766341264850791","0","5.9078860136411109","241987.01111873993"
"01/03/2018 08:02:16.741","25.392045011940269","0","4.9992006278196115","184290.53194394216"
"01/03/2018 08:02:17.756","26.925429699395774","0","7.8737158338555417","302350.6880200528"
"12/19/2017 16:02:56.430"," ","0","5.9111134054988321","121059.60254461609"
"12/19/2017 16:02:57.430","26.174825624457586","0","8.999614816485856","245749.48192217376"
"12/19/2017 16:02:58.446","25.77007366611247","0","6.892514679825462","181489.75796934703"
"12/19/2017 16:02:59.461","27.69117566985172","0","9.8457583193211775","310527.34078473446"
"12/19/2017 16:03:00.461","26.562734999248004","0","6.0002082072247909","245768.52816792743"
"01/03/2018 08:02:23.813","99.999942970557115","0","5.9999184011097455","245756.65770945518"
"01/03/2018 08:02:24.829","28.460256469334389","0","199.85309320902141","120975.11376120469"
"01/03/2018 08:02:25.844","27.691467578404851","0","15.754972367747838","241996.3755686068"
"01/03/2018 08:02:26.860","25.002395000283073","0","10.822062565098397","241784.55418168928"
"01/03/2018 08:02:27.876","27.69046368788629","0","5.9126384025470067","242181.66896832539"
"12/19/2017 16:02:56.524"," ","0","71.876342758389555","181482.84242775838"
"12/19/2017 16:02:57.524","30.860306471893274","0","298.01046016715185","216583.60208443317"
"12/19/2017 16:02:58.539","26.153199028648721","0","7.8769075654743324","120989.30020568574"
"12/19/2017 16:02:59.539","25.000022499993246","0","5.0000625007812598","184322.30402880037"
"12/19/2017 16:03:00.555","27.305482839504201","0","48.219177219450003","302304.71922071511"
"01/03/2018 08:02:33.916","99.999942354477909","0","10.005442960970768","184420.3246566132"
"01/03/2018 08:02:34.932","25.382543544839841","0","8.861140609957598","181476.15969193162"
"01/03/2018 08:02:35.932","25.390634921873012","0","10.000301009060372","307209.24699833465"
"01/03/2018 08:02:36.932","25.782882776578919","0","4.9998705033539634","184315.2262356405"
"01/03/2018 08:02:37.948","26.92360936890158","0","71.880667064406353","181493.76100426549"
"12/19/2017 16:02:56.602"," ","0","97.476088081756245","181482.75308312435"
"12/19/2017 16:02:57.602","27.343779062488373","0","11.000079200570244","184321.32711355522"
"12/19/2017 16:02:58.602","25.783803037175524","0","32.000745617372885","245765.72634142375"
"12/19/2017 16:02:59.617","26.536007113099657","0","5.9077673454264676","181486.61285150106"
"12/19/2017 16:03:00.633","24.618056615347051","0","6.8915599262484948","181464.61794373181"
"01/03/2018 08:02:44.005","99.9999408136173","0","7.8777390652550539","181503.10806347645"
"01/03/2018 08:02:45.005","26.953777416003255","0","6.9991922932093633","184298.73192633569"
"01/03/2018 08:02:46.020","26.15372254653866","0","49.228810984404902","147702.18617272971"
"01/03/2018 08:02:47.036","25.769235692307689","0","3.9387865307680281","120999.52222519382"
"01/03/2018 08:02:48.036","26.564394638618328","0","7.9988809565541787","307157.02873168048"
"12/19/2017 16:02:56.680"," ","0","9.847444376464253","181508.09474698911"
"12/19/2017 16:02:57.695","26.538688075025885","0","9.8456536263609902","241966.78352144768"
"12/19/2017 16:02:58.695","25.390980662390884","0","4.000100002500063","122883.07207680192"
"12/19/2017 16:02:59.711","25.766316799417709","0","4.9225844828716703","181466.15437658125"
"12/19/2017 16:03:00.727","25.384615384615383","0","11.816927433430322","344865.21021723055"
"01/03/2018 08:02:54.100","99.99994173886833","0","8.0005104325655978","245775.68048841515"
"01/03/2018 08:02:55.100","26.176018907737387","0","6.9983525878008317","184276.6212833499"
"01/03/2018 08:02:56.116","25.764009478574977","0","3.9394184413828812","121018.93451928212"
"01/03/2018 08:02:57.132","25.383623560780865","0","8.861338658800948","181480.21573224341"
"01/03/2018 08:02:58.132","26.953214960820549","0","7.0003654190748756","307216.03667711455"
"12/19/2017 16:02:56.734"," ","0","6.9996129214054452","122873.20511175731"
"12/19/2017 16:02:57.734","26.566237778497069","0","9.9965551870825315","245675.3402777403"
"12/19/2017 16:02:58.750","30.767431148487212","0","327.8881257530719","120993.67234996239"
"12/19/2017 16:02:59.750","25.000269999028003","0","31.006430733734174","212011.97128284405"
"12/19/2017 16:03:00.766","26.535905842281171","0","26.588029123936256","181507.61215273818"
"01/03/2018 08:03:04.176","99.999941739321869","0.99988191394596304","61.992678664649709","227813.09527344824"
"01/03/2018 08:03:05.191","26.535276510221884","0","10.831938146875961","126044.37116364755"
"01/03/2018 08:03:06.191","26.171877382812259","0","7.0000322001481212","245761.1305012003"
"01/03/2018 08:03:07.207","25.769513428528224","0","6.8923762343384283","181486.11250189415"
"01/03/2018 08:03:08.207","26.564108246029416","0","54.995352892680565","404957.78106749977"
"12/19/2017 16:02:56.805"," ","0","300.31328090683974","181487.68503852034"
"12/19/2017 16:02:57.821","27.307937892644794","0","27.570699396762944","181493.97545754808"
"12/19/2017 16:02:58.821","26.955029169241595","0","6.9997319102678368","184312.94081436683"
"12/19/2017 16:02:59.821","25.781769527613307","0","5.0001250031250786","184324.60811520289"
"12/19/2017 16:03:00.836","26.151061253559149","0","8.861453827837904","302470.95732353377"
"01/03/2018 08:03:14.249","99.999941739781733","0","7.9998872015904574","184317.40112464415"
"01/03/2018 08:03:15.249","25.390659843736064","0","11.999859601642662","184317.84348123128"
"01/03/2018 08:03:16.264","25.382029240545744","0","18.708040449934281","266181.9380564965"
"01/03/2018 08:03:17.264","25.002812394535201","0","39.999588004243556","297980.93079641281"
"01/03/2018 08:03:18.280","27.305146419887173","0","5.9078278423519777","241984.62842273701"
"12/19/2017 16:02:56.852"," ","0","37.99923621535207","184316.29524246563"
"12/19/2017 16:02:57.867","25.384850479732645","0","10.831007046357792","181488.29261678804"
"12/19/2017 16:02:58.883","25.76755938496391","0","6.8920593236960022","181477.76779194959"
"12/19/2017 16:02:59.899","25.770945929713474","0","4.9228806137453711","181477.07094510936"
"12/19/2017 16:03:00.914","25.766726126309926","0","7.8774559322806619","309048.35113523493"
"01/03/2018 08:03:24.341","99.999941123744719","0","55.982544642580443","184262.54693786477"
"01/03/2018 08:03:25.357","28.076698621800102","0","156.57391844842536","242010.10187349067"
"01/03/2018 08:03:26.373","24.998719978070273","0","8.8614590628652579","120988.454404987"
"01/03/2018 08:03:27.388","26.154900434652252","0","12.801054964480519","362998.53093123838"
"01/03/2018 08:03:28.404","26.53797199203677","0","4.9233702044527945","181495.11921694782"
"12/19/2017 16:02:56.961"," ","0","200.87718339466488","181498.44334953249"
"12/19/2017 16:02:57.977","28.461524373961723","0","134.88504299140763","241966.04500414847"
"12/19/2017 16:02:58.977","26.173988806521255","0","7.9997288091933685","245751.66901842027"
"12/19/2017 16:02:59.992","25.382514156214022","0","5.9081448897697708","191077.28326167408"
"12/19/2017 16:03:00.992","27.736873077878808","0","45.998928224972353","245754.27392541751"
"01/03/2018 08:03:34.468","99.999941124203701","0","5.9076323952111549","241976.62290784891"
"01/03/2018 08:03:35.468","25.393226315724217","0","22.999484811540221","184315.87132448234"
"01/03/2018 08:03:36.484","25.769408567609673","0","5.9079767631396596","241990.72821820047"
"01/03/2018 08:03:37.499","26.151497544241899","0","8.8614136928336666","373045.8244378689"
"01/03/2018 08:03:38.515","30.002095198824328","0","162.44392854002979","181464.63580908056"
"12/19/2017 16:02:57.056"," ","0","7.9929981336349352","122772.4513326326"
"12/19/2017 16:02:58.070","26.850527050730534","0","9.8541701074143973","242176.08455981623"
"12/19/2017 16:02:59.070","25.781279687488123","0","7.0009738354605124","184345.6424788688"
"12/19/2017 16:03:00.070","25.000494996733025","0","4.9999670002177981","184318.78349602892"
"12/19/2017 16:03:01.086","32.309571810535331","0","86.649378802726162","181491.06251043733"
"01/03/2018 08:03:44.564","99.999940508180686","0","10.830330952268664","241969.28498450425"
"01/03/2018 08:03:45.579","25.769072359435775","0","13.78356223563866","181470.44223377985"
"01/03/2018 08:03:46.595","29.230288432236485","0","86.614215853452691","314456.84766577149"
"01/03/2018 08:03:47.610","25.767481520794089","0","8.8636391167363922","246070.37946125423"
"01/03/2018 08:03:48.626","26.538188988356193","0","7.8774698945256025","181496.90636986989"
"12/19/2017 16:02:57.133"," ","0","8","245760"
"12/19/2017 16:02:58.149","26.53684359051034","0","17.72595321805818","181513.76095291573"
"12/19/2017 16:02:59.149","25.781346484249568","0","40.001488055355658","184326.85695907887"
"12/19/2017 16:03:00.149","25.781480077411757","0","5.9998002066531191","245751.81646451176"
"12/19/2017 16:03:01.164","26.153758901672052","0","9.8458533204155749","291374.24482305034"
"01/03/2018 08:03:54.656","99.99994081689222","0","4.9997780098563629","122874.54437022997"
"01/03/2018 08:03:55.687","25.757007011253709","0","10.667247999357636","178744.28647650906"
"01/03/2018 08:03:56.719","25.755480712231492","0","3.8781271399384365","119136.06573890877"
"01/03/2018 08:03:57.734","25.390543737226245","0","9.8473396476444606","242008.21918051029"
"01/03/2018 08:03:58.750","26.918162225703401","0","4.9233168779672214","181493.15338938366"
"12/19/2017 16:02:57.273"," ","0","7.7576216450831854","178735.6027027166"
"12/19/2017 16:02:58.304","31.816138781758408","0","119.26536028756331","178723.50575775342"
"12/19/2017 16:02:59.304","30.472024767633442","0","241.96329416827467","184292.04289709253"
"12/19/2017 16:03:00.304","27.366273718519885","0","42.994449416580316","184296.20735962986"
"01/03/2018 08:04:03.821","99.999941125599349","0","10.834703595013751","255178.93906976384"
"01/03/2018 08:04:04.821","25.392838371984194","0","6.9998033055271147","122876.54716902455"
"01/03/2018 08:04:05.837","25.001804264167905","0","11.814070163762702","120976.07847693007"
"01/03/2018 08:04:06.852","25.002109479266309","0","5.9079209169644678","241988.44075886457"
"01/03/2018 08:04:07.868","26.917018006563598","0","100.43851257652651","181498.30037358202"
"12/19/2017 16:02:56.336"," ","0","151.00394120286541","183812.79751401511"
"12/19/2017 16:02:57.336","29.688308584451285","0","9.0000567003572129","245761.54829775429"
"12/19/2017 16:02:58.351","26.150923093768242","0","12.799376178096427","283807.45996872027"
"12/19/2017 16:02:59.352","28.518093273972724","0","4.0000184000846408","122880.56525060015"
"12/19/2017 16:03:00.367","28.459122361006262","0","248.12625293911455","241982.17429490792"
"01/03/2018 08:04:13.910","99.999944208477785","0","102.98616895750901","122863.49943202628"
"01/03/2018 08:04:14.941","25.378262034896149","0","7.7576223973419287","178735.62003475803"
"01/03/2018 08:04:15.957","25.769886176505143","0","6.8923389093011522","181485.1296803412"
"01/03/2018 08:04:16.957","26.173184117322712","0","4.0006837168472087","122901.00378154626"
"01/03/2018 08:04:17.972","24.999650459886482","0","7.8769719383859309","241980.57794721579"
"12/19/2017 16:02:56.428"," ","0","172.95644956599926","184273.59990754328"
"12/19/2017 16:02:57.443","34.6161120865806","0","76.795826087778408","120982.96294443861"
"12/19/2017 16:02:58.459","26.925264218552869","0","12.800785219858902","134104.96466638643"
"12/19/2017 16:02:59.475","26.150566784553341","0","8.8635334929294611","242033.55458026048"
"12/19/2017 16:03:00.490","26.15168660193682","0","3.9382552465928677","120983.2011753329"
"01/03/2018 08:04:24.045","99.999940818296167","0","4.9233086367043288","181492.84958346837"
"01/03/2018 08:04:25.045","25.394618848429729","0","35.997519770887784","242671.27994881151"
"01/03/2018 08:04:26.060","0.0013095213128533345","0","3.938708186427724","0"
"01/03/2018 08:04:27.076","23.841242192111835","0.98460830755382633","15.753732920861221","127038.10227382489"
"01/03/2018 08:04:28.076","26.174818242233954","0","7.9994576367722265","262638.19313050574"
"12/19/2017 16:02:56.508"," ","0","15.998568128152529","323555.04182375676"
"12/19/2017 16:02:57.524","28.839709902119392","0","8.8631223696837882","121011.16408741599"
"12/19/2017 16:02:58.539","27.307568397413529","0","132.92619189500761","241984.74755642272"
"12/19/2017 16:02:59.539","28.518464965094392","0","192.97738305070644","184298.40022749334"
"12/19/2017 16:03:00.555","26.535558625926658","0","25.601578002493984","181495.49451614197"
"01/03/2018 08:04:34.135","99.999941126996006","0","7.8768051914447659","181481.59161088741"
"01/03/2018 08:04:35.135","25.784745538485133","0","8.999343047957499","184306.54562216959"
"01/03/2018 08:04:36.151","25.768234362890606","0","4.9235117676362403","181500.33780214237"
"01/03/2018 08:04:37.166","24.997594999963081","0","4.9226082301874614","181467.02979763059"
"01/03/2018 08:04:38.166","26.174522952078316","0","149.00913425993014","245775.06601154653"
"12/19/2017 16:02:56.586"," ","0","20.998066078114206","197101.84691989867"
"12/19/2017 16:02:57.602","28.068327077488743","0","9.8475607444322613","181510.23964137546"
"12/19/2017 16:02:58.618","30.769237585798148","0","331.81306498681954","181483.03898626287"
"12/19/2017 16:02:59.618","26.174766566627248","0","16.998449741383588","184303.19154893074"
"12/19/2017 16:03:00.633","25.766265633238795","0","4.9235796432827152","181502.83996997404"
"01/03/2018 08:04:44.229","99.999941435698403","0","26.582814623856127","181472.01449885784"
"01/03/2018 08:04:45.229","26.565452068826833","0","12.999923300452529","256510.48658812916"
"01/03/2018 08:04:46.245","25.38154431857479","0","7.8773271716880195","181493.61803569196"
"01/03/2018 08:04:47.245","25.393360603001934","0","4.9997920086524399","184312.33260696352"
"01/03/2018 08:04:48.260","24.998237497159316","0","8.8619241324767071","302487.0103885383"
"12/19/2017 16:02:56.662"," ","0","163.98714340795681","245740.73392646015"
"12/19/2017 16:02:57.677","28.461460979797735","0","7.8773349282310781","120995.86449762936"
"12/19/2017 16:02:58.693","25.767069665038889","0","8.8616414201784703","241981.88838034007"
"12/19/2017 16:02:59.693","25.391189566078253","0","4.9999550004049969","184318.3411349298"
"12/19/2017 16:03:00.708","25.384497836501208","0","5.9077533847734545","181486.18398024052"
"01/03/2018 08:04:54.309","99.999941744387527","0","10.000130001690023","253955.30141891845"
"01/03/2018 08:04:55.325","26.15170841622394","0","9.8464466340316044","181489.70435847054"
"01/03/2018 08:04:56.325","25.393159171904067","0","4.9997275148504405","184309.95510744664"
"01/03/2018 08:04:57.325","24.609807263117879","0","34.997788139789563","184308.35171217177"
"01/03/2018 08:04:58.325","25.004027283734864","0","5.9990347553078704","245720.46357741038"
"12/19/2017 16:02:56.727"," ","0","4.9216851613751658","181433.00178893411"
"12/19/2017 16:02:57.742","30.738126433936262","0","7.8797642532130725","181549.76839402918"
"12/19/2017 16:02:58.757","39.614184610570511","0","226.48798668329417","187051.50454984824"
"12/19/2017 16:02:59.789","28.787084655974347","0","176.48669678189117","238315.22308306358"
"12/19/2017 16:03:00.789","32.422075975979666","0","40.000312002433617","184321.43770721412"
"01/03/2018 08:05:04.412","99.999941128391669","0","5.0002115089468289","184327.79706581589"
"01/03/2018 08:05:05.412","26.172197459550929","0","12.999892100895563","210942.24917933182"
"01/03/2018 08:05:06.428","25.768421861061384","0","3.938590287948367","120993.49364577384"
"01/03/2018 08:05:07.443","28.077012979775429","0","10.830405595735813","181478.21449145683"
"01/03/2018 08:05:08.459","28.075126449919196","0","149.64245789706078","296890.63646776858"
"12/19/2017 16:02:56.820"," ","0","59.008544437234505","123409.86974913967"
"12/19/2017 16:02:57.836","28.458678569698392","0","12.799533703141398","176436.64920022603"
"12/19/2017 16:02:58.836","26.955954108980574","0","19.997662273280252","134640.26055354127"
"12/19/2017 16:02:59.852","24.998993217188502","0","5.907824933817591","181488.38196687639"
"12/19/2017 16:03:00.867","30.382039952244387","0","321.97798064469242","181489.23973220095"
"01/03/2018 08:05:14.492","99.999942978219309","5.0001140025992594","61.001390831710964","184324.20259181908"
"01/03/2018 08:05:15.507","25.768838473692469","0","25.599238796788516","181478.91134707918"
"01/03/2018 08:05:16.523","26.156521787075182","0","10.831348324641503","181494.0111998111"
"01/03/2018 08:05:17.539","27.30548552812585","0","8.8614110753460178","181481.69882308645"
"01/03/2018 08:05:18.554","26.535483675942483","0","12.800966729007374","301992.52955275489"
"12/19/2017 16:02:56.915"," ","0","299.90759846891171","122842.15233286624"
"12/19/2017 16:02:57.915","32.031786948883102","0","25.006951932637275","184371.25520894807"
"12/19/2017 16:02:58.915","25.783068314826284","0","10.000014000019601","184320.25804836128"
"12/19/2017 16:02:59.930","24.9974768383608","0","4.9232053808665528","120992.69544017639"
"12/19/2017 16:03:00.930","25.393547112307914","0","6.9997655078554866","307189.70914474363"
"01/03/2018 08:05:24.596","99.999941437550035","0","3.9386376016217737","120994.94712182089"
"01/03/2018 08:05:25.627","26.51500187297351","0","7.7573087180998854","178728.39286502136"
"01/03/2018 08:05:26.642","25.384483142960889","0","4.9231186105305111","181485.84445859675"
"01/03/2018 08:05:27.642","25.002047444104779","0","8.9999307005336053","184318.58074692823"
"01/03/2018 08:05:28.658","26.151642973323909","0","5.9080163214858903","189560.67301364863"
"12/19/2017 16:02:56.993"," ","0","5.9992842853847543","245730.68432935953"
"12/19/2017 16:02:58.008","29.612898601127302","0","5.9077173200585618","120990.05071479935"
"12/19/2017 16:02:59.008","25.000262499081249","0","7.9978229925814199","184269.84174907592"
"12/19/2017 16:03:00.024","25.384299473218697","0","79.784106178658476","242070.88807984084"
"12/19/2017 16:03:01.024","27.346009539103335","0","6.9995506288496285","184308.16741565193"
"01/03/2018 08:05:34.702","99.999940821570718","0","71.879187824256377","181490.02602420459"
"01/03/2018 08:05:35.717","30.76828325330434","0","144.73556860845019","246007.14442335328"
"01/03/2018 08:05:36.717","26.564798521806267","0","16.998618012355596","184305.01600219903"
"01/03/2018 08:05:37.733","26.153213570912559","0","6.8928139854014141","181497.63911274122"
"01/03/2018 08:05:38.733","26.17261827381726","0","6.9987801126263687","184287.87862275605"
"12/19/2017 16:02:57.067"," ","0","4.9240184560090157","181519.01636231635"
"12/19/2017 16:02:58.067","29.689489787439015","0","6.999150303153197","122865.08417878069"
"12/19/2017 16:02:59.098","25.755394316070568","0","10.667686626813483","238335.51503688016"
"12/19/2017 16:03:00.098","26.172086718157182","0","6.0002058070591824","245768.4298571441"
"12/19/2017 16:03:01.098","25.390940818954476","0","4.9999255011100336","184317.25367292025"
"01/03/2018 08:05:44.803","99.999940822038909","0","4.9222283006272587","181453.02407432327"
"01/03/2018 08:05:45.819","26.536831736514209","0","17.726510084463868","180511.02180232716"
"01/03/2018 08:05:46.834","26.153497143912652","0","7.8764996363026301","120983.0344136084"
"01/03/2018 08:05:47.834","25.002414922239502","0","10.0000220000484","245760.54067318948"
"01/03/2018 08:05:48.834","25.000014999996999","0","4.9999660002311987","184318.7466325229"
"12/19/2017 16:02:57.164"," ","0","28.554338167057647","181487.43486041605"
"12/19/2017 16:02:58.180","28.076779284909779","0","12.797254378605196","181445.37900496228"
"12/19/2017 16:02:59.180","32.424120276794788","0","346.08607160600843","184365.85178733952"
"12/19/2017 16:03:00.180","26.953378358513579","1.0000065000422502","119.00077350502778","253953.65069872956"
"12/19/2017 16:03:01.195","28.459066006859658","0","32.493101123847751","199637.61330492058"
"01/03/2018 08:05:54.875","99.999940822504669","0","13.999223043121107","184309.77080772017"
"01/03/2018 08:05:55.906","25.375606292476348","0","7.7578458246449511","178740.76779981967"
"01/03/2018 08:05:56.906","25.783424545660814","0","5.0000325002112511","184321.19808778758"
"01/03/2018 08:05:57.906","25.390659843736064","0","12","368640"
"01/03/2018 08:05:58.906","28.125531871064158","0","164.98638862293862","184304.79485442452"
"12/19/2017 16:02:57.211"," ","0","5.9079005566423906","241987.60680007233"
"12/19/2017 16:02:58.227","31.154878356047899","0","106.33704807369944","120987.93025274247"
"12/19/2017 16:02:59.227","28.516016013513521","0","260.01175253121443","240138.85427621327"
"12/19/2017 16:03:00.227","26.953214960820549","0","44.999055019844583","245754.83914837788"
"12/19/2017 16:03:01.227","26.56255140621402","0","7.9989713322866676","245728.39932784642"
"01/03/2018 08:06:04.950","99.999941747618635","0","4.9233847482402595","120997.1035727526"
"01/03/2018 08:06:05.950","25.002527414826126","0","68.00352258246977","184329.54827060041"
